time_s,K=0.0_mean,K=0.0_std,K=1.0_mean,K=1.0_std,learned_mean,learned_std
1.6600000000000001,0.6042696578162057,0.16169932059839198,0.6675359777041844,0.06237700677575816,0.6703870296478271,0.06357358174410437
1.68,0.6064327784946987,0.1644467071959408,0.6631307005882263,0.0662474656745248,0.6660853539194379,0.06770217841598986
1.7,0.608582752091544,0.16810454841589442,0.6592590383120945,0.07049967594595487,0.6623090505599976,0.07216887237492824
1.72,0.6090215998036521,0.1735530636759901,0.6560571278844561,0.07463112878026047,0.6591620445251465,0.0764769094145073
1.74,0.6075262171881539,0.18021733300876616,0.6535119116306305,0.07837929609188063,0.6566439568996429,0.08033769678053365
1.76,0.6057737767696381,0.1866705078108671,0.6514170808451516,0.08195375192401168,0.6545567767960685,0.08395136446527905
1.78,0.604501553944179,0.19216035153370767,0.6499289103916713,0.08489654087184796,0.6530228427478245,0.086938384850954
1.8,0.6044816545077732,0.19540956533636908,0.6492993661335537,0.08694871911179466,0.6523030655724662,0.08899647289956845
1.82,0.6052235875810895,0.19720393442633735,0.649169317313603,0.0882076775820422,0.6520486218588692,0.09020535610633316
1.84,0.6069022076470512,0.1972180013778631,0.6496898233890533,0.0885323341320038,0.6524106391838619,0.09049174629672062
1.86,0.6088982437338147,0.19638278292175734,0.6508506791932243,0.08789651274074252,0.6534007745129722,0.08980572363800142
1.8800000000000001,0.6111161112785339,0.1948092529742218,0.6525936211858477,0.08636516685629811,0.6550099168504987,0.08816399392282306
1.9000000000000001,0.6134200649602073,0.192725810181478,0.6548887959548405,0.08403271602781798,0.6571170304502759,0.0857124335479918
1.92,0.6157097816467285,0.19036213876973154,0.6575869151524135,0.0809943554852984,0.6596671257700238,0.08253289077907165
1.94,0.617896842105048,0.18793838629519383,0.6606477669307164,0.07723188553332763,0.6625609397888184,0.07864859351754669
1.96,0.6198978296348027,0.18560843563590712,0.6640124235834394,0.07279950273243264,0.6657611557415554,0.07407343623961224
1.98,0.6216499720300946,0.18342845234076555,0.667741698878152,0.06784732425740334,0.6692895037787301,0.06895516402522665
2.0,0.6228693085057395,0.18177072152575094,0.6718857969556536,0.06270023062522284,0.6731950044631958,0.06362430423449844
2.02,0.6238747877734048,0.1802191564258392,0.6764084781919207,0.057879263298257114,0.6774959819657462,0.05856305923490345
2.04,0.6248832259859357,0.17850010626082938,0.6812557833535331,0.05402058986936003,0.6821093474115644,0.05443570136863023
2.06,0.6258371089185987,0.17668038195239538,0.686346309525626,0.0519015227435014,0.6869760751724243,0.05200685284219798
2.08,0.6266787563051496,0.17483643333878146,0.6915665864944458,0.052209901281884526,0.6919668742588588,0.05201830541986681
2.1,0.6273877705846514,0.17298860717099615,0.6967276505061558,0.055209662431709335,0.6969350576400757,0.054770237250044033
2.12,0.627967119216919,0.17111199118134282,0.7017827970641,0.06044937681589456,0.7018124716622489,0.05984836220949566
2.14,0.6284386558192117,0.16916375659983654,0.7041946819850377,0.06434357548995252,0.7040239231927055,0.06371469677427874
2.16,0.628839944090162,0.1670899123705037,0.7049044115202767,0.06709996105920213,0.7045360207557678,0.06653520496050765
2.18,0.629216309104647,0.16482449435321458,0.7053523659706116,0.0702635272464454,0.7048111047063556,0.06980348070582976
2.2,0.6296308892113822,0.16230995171548163,0.705868695463453,0.0740715967841605,0.7051829866000584,0.07373210734913711
2.22,0.6301639718668801,0.15950610545273558,0.7064055630138942,0.07837606346707668,0.7055883748190743,0.07814229252771349
2.24,0.6308920511177608,0.15637255266757097,0.7069646971566337,0.08300914094713707,0.7060321569442749,0.0828677938725543
2.2600000000000002,0.6318870910576412,0.15288450498192865,0.7075435859816415,0.08777237015213463,0.7065113697733197,0.08772640210039895
2.2800000000000002,0.633179805108479,0.14904228894548674,0.7081370779446193,0.09246270163154242,0.7070355755942208,0.09250393996327737
2.3000000000000003,0.6347817991461072,0.14495403941976992,0.708675708089556,0.0969719356607119,0.707584159714835,0.09704857133339033
2.32,0.6365659832954407,0.14083024827105195,0.7090192862919399,0.10124338971842341,0.7080226710864476,0.10130059580817113
2.34,0.6387263366154262,0.13670232404000063,0.7092316661562238,0.10486749762372911,0.7082395809037345,0.10506258740508011
2.36,0.6410724903856005,0.13294316556814975,0.7090295127459935,0.1078826149688798,0.7082302059446063,0.10801031641876102
2.38,0.6416679663317544,0.13017307591086089,0.708166778087616,0.11044404629605019,0.7075605137007577,0.1104877581124396
2.4,0.6408253908157349,0.12783174003367723,0.7067134295191083,0.11247722559521904,0.7062552911894662,0.11246229954233534
2.42,0.6395764946937561,0.1255975091510685,0.7047404902321952,0.11394678034166061,0.704392841884068,0.1138853960675648
2.44,0.6381922662258148,0.12346914855416682,0.7022987689290728,0.11485515358610066,0.7020347373826163,0.11475889370146013
2.46,0.6366591325828007,0.1214957623225367,0.6994239602770124,0.1152069900988009,0.6992274267332894,0.11508654381068538
2.48,0.6349299550056458,0.11970528948693128,0.6961228847503662,0.11502584918921777,0.6960030112947736,0.11487438557535788
2.5,0.6329365713255746,0.11808807801916317,0.6923773288726807,0.11438234564882338,0.6923714194978986,0.11415907096567487
2.52,0.6306377819606236,0.11660149243959725,0.6887398702757699,0.11290636894152088,0.6886582204273769,0.11277502730811406
2.54,0.6280260980129242,0.11518723637793928,0.6846216661589486,0.11147611768976515,0.6848480020250592,0.11105630031119743
2.56,0.625117655311312,0.11378841962274208,0.6805150253432137,0.10978984493518801,0.6807887128421238,0.1093454205014991
2.58,0.6219374963215419,0.11236080564926482,0.6767520734242031,0.10759249482092802,0.676980801991054,0.1072137015347034
2.6,0.6185389842305865,0.11087034156191043,0.6734010236603873,0.10485365858568255,0.6735901662281581,0.10453251330715478
2.62,0.6150079412119729,0.109283398876999,0.6704018201146807,0.10164812386293721,0.670639421258654,0.10130150936747334
2.64,0.6113995739391872,0.10759423499395303,0.6675001553126744,0.09820988402636999,0.667923561164311,0.09772307823123039
2.66,0.6077584155968258,0.10580981312961643,0.6646304471152169,0.09463490685032105,0.665341453892844,0.09392772096917479
2.68,0.6041388852255685,0.10394879040118542,0.6617041485650199,0.09106356343650852,0.6627928444317409,0.09008051773477861
2.7,0.6005771798746926,0.10205089150431709,0.6586014969008309,0.08766392566033736,0.6600991657802037,0.08642609385812135
2.72,0.5971114763191768,0.1001610955202876,0.6553050449916294,0.08454916316397233,0.6571659530912127,0.08313861585669488
2.74,0.5937842386109489,0.09832286361306543,0.6517997298921857,0.08190597882029299,0.6539865732192993,0.0803591690392224
2.7600000000000002,0.5906359340463366,0.09657473343616613,0.6477674245834351,0.08033982942290932,0.650111700807299,0.07880311154825069
2.7800000000000002,0.5877007118293217,0.09494874067271099,0.6440263049943107,0.07944502004192965,0.6462768231119428,0.07816141365959463
2.8000000000000003,0.5850045084953308,0.09346961561887955,0.6404813187462943,0.07965190301270031,0.6427151135035923,0.07849868320053759
2.82,0.5825644476073129,0.09215485248319112,0.6370542815753392,0.08142274103465375,0.6393005933080401,0.08028243023851747
2.84,0.5803876902375903,0.09101449610935596,0.633699540581022,0.08514054703337884,0.6359723636082241,0.08386406020196138
2.86,0.5784737169742584,0.09005280259943865,0.630516243832452,0.09112358658496579,0.6328088215419224,0.08948404284160776
2.88,0.5768183171749115,0.0892707173057388,0.6267923201833453,0.10038210388086205,0.629321677344186,0.09782945579342438
2.9,0.5754114219120571,0.08866488034305131,0.6227422186306545,0.11261319441185742,0.6253077472959246,0.1093134429815715
2.92,0.574237082685743,0.08822772874265479,0.6188230386802128,0.1267020259176764,0.621363993201937,0.12271704600669499
2.94,0.5732751829283578,0.08794813716853124,0.61510198031153,0.14224514909204772,0.6176108419895172,0.1375982964698675
2.96,0.5725031793117523,0.08781229956084806,0.6116626901285989,0.15884950371140039,0.614091042961393,0.15359901129786907
2.98,0.5718959484781537,0.08780575586056864,0.6085722680602755,0.17592371028185602,0.6109024286270142,0.1702313253292465
3.0,0.5714289801461356,0.08790832875123199,0.6061116222824369,0.1925032730277442,0.6082590243646077,0.1867698594478725
3.02,0.5710810337747846,0.0880929144876602,0.6050426161714962,0.20665502392225504,0.6066139915159771,0.20179461106335822
3.04,0.5708331763744354,0.08833746503243978,0.606875587786947,0.21461975786016765,0.6071185341903141,0.212501108122618
3.06,0.5706650827612195,0.08861731005631569,0.6129208962832179,0.21318883761624308,0.6113200336694717,0.215102391847174
3.08,0.5705546481268746,0.08890581435000956,0.6221895196608135,0.20466145904961283,0.6192293550286975,0.20943888192130997
3.1,0.5704862475395203,0.0891790722132941,0.6329523303679058,0.1930719831865612,0.6292638331651688,0.19922891711907406
3.12,0.5704490074089595,0.08941483225130153,0.6416004512991224,0.18660640698619022,0.6394691871745246,0.1889783482616964
3.14,0.5704361540930611,0.08959279113735492,0.6460748144558498,0.18966666527522252,0.6452601679733821,0.18895577900558594
3.16,0.5704445583479745,0.08969512982579848,0.6494874251740319,0.19496250602212659,0.6490079909563065,0.19336287350026968
3.18,0.5704760040555682,0.0897056970814204,0.652537961091314,0.20024144841378386,0.6521126713071551,0.19843659613292083
3.2,0.5705308445862362,0.08961547278633648,0.655527766261782,0.2051506165034627,0.6550842906747546,0.20334339425696563
3.22,0.5706131075109754,0.08941355694867163,0.6585467777081898,0.20925933763665983,0.6580377029521125,0.20775090810298502
3.24,0.5707332023552486,0.08909328651070483,0.6615871403898511,0.21243177785539238,0.6609938080821719,0.21132733393679373
3.2600000000000002,0.5709054384912763,0.08865639931808646,0.6646234222820827,0.21469335597555422,0.663933087672506,0.21401538765166822
3.2800000000000002,0.5711428139890943,0.08810644548267259,0.6676004890884671,0.21604765282444086,0.6667880075318473,0.2157781759695888
3.3000000000000003,0.5714579948357174,0.08744947870292429,0.6705327438456672,0.21656717604315073,0.6695759786026818,0.21667116897399485
3.3200000000000003,0.5718632936477661,0.08669489047638335,0.6733924491064889,0.21629458162910764,0.6722790151834488,0.21673046799713402
3.34,0.5723701247147152,0.08585565854350322,0.6761540472507477,0.2152768550097708,0.6748632937669754,0.21597937429741937
3.36,0.5729879609176091,0.08494889264319534,0.6787953142608915,0.213585998490009,0.6773000082799366,0.21447227866686586
3.38,0.5737243890762329,0.08399508162271711,0.6812939069100789,0.2112751344600254,0.6795615532568523,0.21228732305470197
3.4,0.5745847736086164,0.0830179484824651,0.6836110310895103,0.20836531468739478,0.6813746690750122,0.21002672348448362
3.42,0.5755787874971118,0.08205123041525934,0.6854949103934425,0.2053206991358082,0.6823381440980094,0.20850822677587458
3.44,0.576700678893498,0.08112199485003782,0.6864759538854871,0.20307932778579454,0.6827541270426342,0.20701071597556267
3.46,0.577937377350671,0.08025627712496998,0.6867365709372929,0.20114149090759834,0.6827527391059058,0.2051746736841753
3.48,0.579278222152165,0.07948490401178207,0.6863949724606105,0.1991465366520754,0.6822799976382937,0.20304089111055484
3.5,0.5807087421417236,0.07883665058677657,0.6851853132247925,0.1976034451168369,0.6812318350587573,0.20075130090912474
3.52,0.5823957196303776,0.07827665023911451,0.6832648387977055,0.1961565192832221,0.6793119758367538,0.19889694644304318
3.54,0.584226016487394,0.07790638664160707,0.6808932593890599,0.19426509229304792,0.6767381344522748,0.19702176405576366
3.56,0.5860334464481899,0.07777757293116899,0.6781197445733207,0.19187554502621984,0.6737613018069949,0.19466167630545766
3.58,0.5877743320805686,0.077861510685944,0.674928605556488,0.1890987329307661,0.6704243889876774,0.19186336370907328
3.6,0.5893073081970215,0.07809915924860258,0.6713038895811353,0.18606820783769862,0.6667117519038064,0.18880298423884948
3.62,0.5907666470323291,0.07845527747448582,0.6672453156539372,0.18288120563953786,0.6626265943050385,0.1856105297866552
3.64,0.5921386693205152,0.07889750368217148,0.6627598915781293,0.17960576639092782,0.6582057476043701,0.1823764895525857
3.66,0.5933716297149658,0.07937718615031082,0.6579064726829529,0.17630395022826562,0.6534973340375083,0.17917832313811677
3.68,0.594418295792171,0.07983979623939963,0.6528030761650631,0.1730312384438703,0.6485852513994489,0.17608558584356857
3.7,0.5952357053756714,0.08023244903015324,0.6475887639181954,0.16982833947994955,0.6435734033584595,0.17314389267697947
3.72,0.5957870994295392,0.08051126202710715,0.642385972397668,0.16673745158117825,0.6385661704199654,0.17039281802823894
3.74,0.5960478442055839,0.08065048543605426,0.6372778756277901,0.16379544766350992,0.6336625005517688,0.16787076687068786
3.7600000000000002,0.5960115364619664,0.08065028513581854,0.6323248531137194,0.16103999658743706,0.6289759491171155,0.16560345859203107
3.7800000000000002,0.5956917490277972,0.08053790063832646,0.6276117605822427,0.15849896405809563,0.6246330269745418,0.16358236778178273
3.8000000000000003,0.595122218132019,0.08036187037040116,0.6230844727584294,0.15618441632645436,0.6205613229955945,0.16182298927514283
3.8200000000000003,0.5943214765616825,0.08017144648382755,0.6194736744676318,0.15384422998445266,0.6173729385648455,0.1600885329892374
3.84,0.5933161846229008,0.08002831647024726,0.616436413356236,0.1514944967368878,0.6148282417229244,0.158347392186485
3.86,0.5922691949776241,0.08000385197915585,0.6140492558479309,0.14905446069651662,0.6129545015948159,0.15655200720303894
3.88,0.5910078159400395,0.08011302369299916,0.6123118996620178,0.14651287479643588,0.6117952423436301,0.15467616619869876
3.9,0.5888264647551945,0.08055948405627791,0.6112344222409385,0.14394719064079903,0.6113709679671696,0.15267815792153952
3.92,0.5863186717033386,0.08157548878554294,0.611015681709562,0.1409232658361274,0.6116189020020621,0.15058352398772104
3.94,0.5840787972722735,0.0829753548683626,0.6112890413829258,0.13813487922051132,0.6124929487705231,0.14831735846296745
3.96,0.5822871966021401,0.08446947551835594,0.6123242378234863,0.13505492844775288,0.6142454019614628,0.14516154773856696
3.98,0.5809484251907894,0.08586145812842041,0.6141209474631718,0.13159508743133913,0.6161748596600124,0.1422501117776125
4.0,0.5800292279039111,0.087041131756033,0.6166020546640668,0.12774773649534768,0.6185917598860604,0.13884181377105928
4.0200000000000005,0.5794860294886998,0.08795932128132249,0.6197163207190377,0.12349382171905124,0.6215014244828906,0.13486989502563812
4.04,0.5792872309684753,0.08859344089850484,0.6233631670475006,0.11888969758319483,0.6248928265912193,0.1303577906924893
4.0600000000000005,0.5794109063489097,0.08893863282885624,0.6275079803807395,0.11399605274683833,0.6287330857345036,0.12538707094105747
4.08,0.5798378416470119,0.08900654627337459,0.6320791244506836,0.10893137010467259,0.6331165986401694,0.119999283915595
4.1,0.5805469879082271,0.08882533818034807,0.6372092068195343,0.10362353706948105,0.637778273650578,0.11454845061509011
4.12,0.581512063741684,0.08843910576883673,0.6426523114953723,0.09834922106911,0.6427550613880157,0.10905866004775673
4.14,0.5826995245047978,0.08790562250547558,0.6483752812658038,0.09321623310752644,0.6480484306812286,0.10364255485539355
4.16,0.5840678215026855,0.0872916776306149,0.6543325356074742,0.08836817186614855,0.6536116089139666,0.09851819182166767
4.18,0.585564741066524,0.08666344015366255,0.6604947447776794,0.08395634508302531,0.6592986498560224,0.0940829709934724
4.2,0.5871313852923257,0.08608025921218619,0.6667958668300084,0.08028724360682865,0.6651811344282967,0.09042944143050478
4.22,0.5887168432985034,0.08559788550207652,0.6733629022325788,0.07750904948109137,0.671505297933306,0.08753208941440299
4.24,0.5902708853994098,0.08525255650811807,0.6803535137857709,0.07577030190090861,0.6782159038952419,0.0856146836157307
4.26,0.5917413490159171,0.08505376625472164,0.6874330043792725,0.07571432711885634,0.6851237501416888,0.08499600697484638
4.28,0.5930812656879425,0.08499094675148028,0.6946340373584202,0.07723666145046605,0.6919690540858677,0.08592020340692755
4.3,0.594255153621946,0.08504279157763388,0.7021625297410148,0.07991990495828188,0.698798588344029,0.0880631280823407
4.32,0.5952397031443459,0.08518386536875436,0.7099478500229972,0.08353345918021796,0.7057281647409711,0.09095459036824496
4.34,0.5960240278925214,0.08539089480774287,0.7178015794072833,0.08784037930958144,0.7127238256590707,0.09427226326096282
4.36,0.5966083364827293,0.08564652379914964,0.725578384740012,0.09249550370584242,0.7196157404354641,0.09775961319032216
4.38,0.5970015057495662,0.08594020197677954,0.7331087589263916,0.09717742102822323,0.7263005716460091,0.10118591732701007
4.4,0.59721810902868,0.08626665173416287,0.7402362993785313,0.10165793859104345,0.7326378311429705,0.1043762273616445
